Outlet_ID,Brand,Outlet_Name,City,State,PIN_Code,Outlet_Format,Primary_Category,Opening_Date,Monthly_Orders,Monthly_Sales_INR,Avg_Order_Value_INR,Customer_Rating,Staff_Count,Delivery_Partners,Monthly_Rent_INR,Preferred_Payment,Service_Mode,Outlet_Status,Ownership_Type
OUT12751,Mcdonald'S,McDonald's - Varanasi 40,Varanasi,Uttar Pradesh,226001.0,Standalone,Tacos,2025-06-26,123.0,20887.79,169.82,4.0,14.0,17.0,34118.27,Cash,Delivery,Open,Franchise
OUT12752,Taco Bell,Taco Bell - Bhubaneswar 5,Bhubaneswar,Odisha,744101.0,High Street,Pizza,2025-03-28,187.0,26857.51,143.62,4.4,26.0,8.0,31487.3,Cash,Takeaway,Closed,Franchise
OUT12753,Kfc,KFC - Leh 29,Leh,Ladakh,796001.0,Drive-Thru,Burger,2025-01-08,113.0,12012.28,106.3,4.0,13.0,30.0,141312.17,UPI,Dine-in,Closed,Company Owned
OUT12754,Subway,Subway - Visakhapatnam 21,Visakhapatnam,Andhra Pradesh,737101.0,High Street,Fried Chicken,2025-01-03,158.0,16295.86,103.14,3.7,24.0,30.0,94905.48,Wallet,Delivery,Open,Company Owned
OUT12755,Domino'S,Domino's - Hyderabad 27,Hyderabad,Telangana,500032.0,Mall,Coffee & Snacks,2024-07-26,132.0,17168.87,130.07,3.9,19.0,25.0,73872.22,Cash,Takeaway,Closed,Franchise
OUT12756,Pizza Hut,Pizza Hut - Itanagar 37,Itanagar,Arunachal Pradesh,682001.0,Standalone,Pizza,2024-05-13,204.0,20975.03,102.82,3.9,4.0,5.0,135095.98,UPI,Drive-thru,Open,Company Owned
OUT12757,Mcdonald'S,McDonald's - Nagpur 22,Nagpur,Maharashtra,440001.0,Food Court,Burger,2023-08-21,143.0,28970.12,202.59,4.0,16.0,35.0,77052.09,UPI,Drive-thru,Renovation,Company Owned
OUT12758,Domino'S,Domino's - Amritsar 1,Amritsar,Punjab,141001.0,Mall,Sandwich,2023-11-15,81.0,25109.05,309.99,4.0,25.0,21.0,45121.41,UPI,Dine-in,Open,Company Owned
OUT12759,Starbucks,Starbucks - Shimla 22,Shimla,Himachal Pradesh,682001.0,Standalone,Donuts,2023-09-25,84.0,13609.94,162.02,4.4,8.0,25.0,99788.81,Card,Takeaway,Open,Company Owned
OUT12760,Pizza Hut,Pizza Hut - Agartala 7,Agartala,Tripura,248001.0,Drive-Thru,Coffee & Snacks,2025-11-15,156.0,20389.57,130.7,4.6,29.0,25.0,63267.4,Wallet,Delivery,Renovation,Franchise
OUT12761,Burger King,Burger King - Vijayawada 33,Vijayawada,Andhra Pradesh,403001.0,Food Court,Burger,2025-10-04,194.0,7007.15,36.12,2.3,9.0,17.0,168306.78,Cash,Drive-thru,Open,Company Owned
OUT12762,Mcdonald'S,McDonald's - Noida 27,Noida,Uttar Pradesh,221001.0,High Street,Donuts,2025-02-23,183.0,22536.77,123.15,4.3,28.0,32.0,78891.93,Cash,Drive-thru,Closed,Franchise
OUT12763,Domino'S,Domino's - Chandigarh 39,Chandigarh,Chandigarh,248001.0,Food Court,Sandwich,2024-12-22,151.0,12113.87,80.22,3.0,14.0,3.0,113361.95,UPI,Delivery,Renovation,Company Owned
OUT12764,Domino'S,Domino's - Guwahati 25,Guwahati,Assam,796001.0,Food Court,Sandwich,2025-10-04,72.0,9628.77,133.73,4.7,30.0,18.0,85931.39,Wallet,Takeaway,Open,Company Owned
OUT12765,Dunkin',Dunkin' - Hyderabad 39,Hyderabad,Telangana,500001.0,High Street,Pizza,2024-04-07,82.0,26320.25,320.98,4.7,4.0,20.0,76153.37,Wallet,Delivery,Open,Company Owned
OUT12766,Pizza Hut,Pizza Hut - Kolkata 25,Kolkata,West Bengal,700091.0,Food Court,Pizza,2025-11-23,174.0,14351.4,82.48,3.9,26.0,23.0,93034.84,Card,Drive-thru,Open,Franchise
OUT12767,Domino'S,Domino's - Thiruvananthapuram 35,Thiruvananthapuram,Kerala,751001.0,High Street,Fried Chicken,2023-04-30,214.0,22635.98,105.78,4.6,18.0,14.0,40713.61,Card,Takeaway,Open,Company Owned
OUT12768,Taco Bell,Taco Bell - Chennai 32,Chennai,Tamil Nadu,641001.0,Mall,Fried Chicken,2024-05-13,96.0,16319.45,169.99,4.3,4.0,31.0,117211.73,Wallet,Takeaway,Renovation,Company Owned
OUT12769,Subway,Subway - Coimbatore 26,Coimbatore,Tamil Nadu,641001.0,Mall,Tacos,2025-12-16,97.0,15890.96,163.82,5.0,27.0,11.0,111087.22,UPI,Dine-in,Open,Company Owned
OUT12770,Kfc,KFC - Vijayawada 9,Vijayawada,Andhra Pradesh,800001.0,Standalone,Fried Chicken,2023-02-11,216.0,23594.63,109.23,3.6,24.0,33.0,79834.81,Wallet,Delivery,Open,Franchise
OUT12771,Pizza Hut,Pizza Hut - Nashik 5,Nashik,Maharashtra,400001.0,Drive-Thru,Fried Chicken,2025-06-21,46.0,22323.41,485.29,3.0,19.0,33.0,136839.07,Cash,Delivery,Open,Franchise
OUT12772,Starbucks,Starbucks - Gangtok 16,Gangtok,Sikkim,462001.0,High Street,Donuts,2024-06-19,162.0,27163.43,167.68,4.9,4.0,4.0,114812.13,Card,Delivery,Open,Company Owned
OUT12773,Wendy'S,Wendy's - Ahmedabad 9,Ahmedabad,Gujarat,380001.0,Standalone,Fried Chicken,2023-02-04,258.0,5524.16,21.41,4.5,22.0,2.0,104807.93,Cash,Drive-thru,Closed,Franchise
OUT12774,Taco Bell,Taco Bell - Surat 14,Surat,Gujarat,380001.0,Mall,Burger,2024-06-18,118.0,23610.39,200.09,4.7,6.0,23.0,112242.47,UPI,Dine-in,Closed,Franchise
OUT12775,Kfc,KFC - Guwahati 33,Guwahati,Assam,800001.0,Mall,Coffee & Snacks,2024-10-26,170.0,15036.29,88.45,4.1,6.0,14.0,92351.61,Card,Takeaway,Renovation,Franchise
OUT12776,Pizza Hut,Pizza Hut - Daman 26,Daman,Dadra And Nagar Haveli And Daman And Diu,834001.0,Food Court,Fried Chicken,2024-02-16,282.0,13103.07,46.46,4.5,11.0,11.0,54468.95,Cash,Dine-in,Renovation,Company Owned
OUT12777,Subway,Subway - Mumbai 25,Mumbai,Maharashtra,411001.0,Mall,Fried Chicken,2025-09-11,144.0,25536.98,177.34,3.6,22.0,21.0,154904.68,Cash,Delivery,Open,Company Owned
OUT12778,Starbucks,Starbucks - Mumbai 8,Mumbai,Maharashtra,400601.0,Mall,Sandwich,2025-03-29,160.0,29967.77,187.3,3.8,25.0,18.0,96646.18,Wallet,Takeaway,Open,Company Owned
OUT12779,Domino'S,Domino's - Kochi 16,Kochi,Kerala,744101.0,Drive-Thru,Fried Chicken,2023-05-28,104.0,4165.18,40.05,4.6,13.0,20.0,41369.65,Wallet,Dine-in,Open,Franchise
OUT12780,Dunkin',Dunkin' - Panaji 11,Panaji,Goa,462001.0,High Street,Tacos,2024-12-28,179.0,30928.32,172.78,4.7,8.0,9.0,155331.42,UPI,Takeaway,Renovation,Franchise
OUT12781,Mcdonald'S,McDonald's - Ahmedabad 36,Ahmedabad,Gujarat,395001.0,High Street,Burger,2024-05-29,134.0,11328.47,84.54,4.5,19.0,6.0,38299.24,Wallet,Delivery,Open,Franchise
OUT12782,Wendy'S,Wendy's - Amritsar 25,Amritsar,Punjab,141001.0,Standalone,Burger,2024-12-04,175.0,15716.51,89.81,4.4,10.0,34.0,104218.03,Cash,Dine-in,Renovation,Company Owned
OUT12783,Burger King,Burger King - Gurugram 1,Gurugram,Haryana,751001.0,Food Court,Donuts,2023-08-21,112.0,14794.21,132.09,3.9,4.0,31.0,88552.67,Card,Dine-in,Open,Franchise
OUT12784,Pizza Hut,Pizza Hut - Guwahati 1,Guwahati,Assam,737101.0,Drive-Thru,Fried Chicken,2023-09-05,159.0,15938.02,100.24,3.8,6.0,9.0,121556.81,Card,Delivery,Open,Company Owned
OUT12785,Starbucks,Starbucks - Thane 7,Thane,Maharashtra,440001.0,Mall,Pizza,2025-04-30,106.0,12286.58,115.91,4.8,11.0,33.0,65507.81,Cash,Drive-thru,Open,Franchise
OUT12786,Taco Bell,Taco Bell - Surat 25,Surat,Gujarat,380001.0,High Street,Tacos,2025-12-10,158.0,19973.15,126.41,3.4,17.0,14.0,103270.77,Card,Dine-in,Renovation,Company Owned
OUT12787,Kfc,KFC - Puducherry 27,Puducherry,Puducherry,737101.0,Food Court,Tacos,2024-05-14,212.0,19705.65,92.95,3.7,24.0,17.0,99104.84,Card,Takeaway,Open,Company Owned
OUT12788,Domino'S,Domino's - Shimla 25,Shimla,Himachal Pradesh,744101.0,Drive-Thru,Burger,2024-02-18,157.0,17755.39,113.09,4.2,23.0,9.0,55984.8,Cash,Delivery,Renovation,Company Owned
OUT12789,Pizza Hut,Pizza Hut - Jammu 38,Jammu,Jammu And Kashmir,799001.0,Drive-Thru,Burger,2023-08-16,167.0,7145.99,42.79,4.3,20.0,27.0,71463.17,UPI,Dine-in,Renovation,Company Owned
OUT12790,Starbucks,Starbucks - Guwahati 33,Guwahati,Assam,682553.0,Drive-Thru,Donuts,2025-01-09,150.0,20494.12,136.63,4.9,5.0,3.0,89619.8,Wallet,Delivery,Open,Company Owned
OUT12791,Taco Bell,Taco Bell - Bhopal 18,Bhopal,Madhya Pradesh,682553.0,Drive-Thru,Burger,2023-11-12,192.0,26244.52,136.69,4.0,9.0,30.0,128413.73,UPI,Drive-thru,Open,Company Owned
OUT12792,Starbucks,Starbucks - Panaji 11,Panaji,Goa,796001.0,Drive-Thru,Coffee & Snacks,2024-07-06,132.0,10762.9,81.54,4.3,22.0,28.0,111598.13,UPI,Drive-thru,Open,Franchise
OUT12793,Kfc,KFC - Pune 27,Pune,Maharashtra,411001.0,Standalone,Pizza,2025-08-27,172.0,24951.88,145.07,3.6,17.0,12.0,149094.76,UPI,Delivery,Renovation,Franchise
OUT12794,Subway,Subway - Ranchi 40,Ranchi,Jharkhand,781001.0,Mall,Sandwich,2023-08-26,226.0,15621.03,69.12,3.6,7.0,17.0,82779.71,UPI,Drive-thru,Open,Company Owned
OUT12795,Wendy'S,Wendy's - Agartala 12,Agartala,Tripura,800001.0,Standalone,Burger,2023-05-10,222.0,14490.25,65.27,2.7,28.0,19.0,93171.82,Cash,Drive-thru,Open,Company Owned
OUT12796,Subway,Subway - Thane 17,Thane,Maharashtra,440001.0,Food Court,Donuts,2023-05-29,157.0,21133.98,134.61,3.9,12.0,10.0,133034.49,Wallet,Dine-in,Open,Franchise
OUT12797,Wendy'S,Wendy's - Nashik 33,Nashik,Maharashtra,411001.0,Standalone,Pizza,2023-12-27,140.0,17893.94,127.81,5.0,17.0,26.0,25835.65,UPI,Takeaway,Open,Franchise
OUT12798,Kfc,KFC - Surat 19,Surat,Gujarat,380001.0,High Street,Pizza,2024-12-12,165.0,13210.92,80.07,3.9,21.0,33.0,83311.64,Wallet,Dine-in,Closed,Company Owned
OUT12799,Subway,Subway - Vijayawada 25,Vijayawada,Andhra Pradesh,682001.0,Mall,Sandwich,2025-03-25,236.0,20186.53,85.54,3.9,7.0,12.0,78397.32,Wallet,Dine-in,Open,Company Owned
OUT12800,Mcdonald'S,McDonald's - Bengaluru 36,Bengaluru,Karnataka,560001.0,High Street,Burger,2023-12-01,217.0,17873.11,82.36,3.7,23.0,27.0,83750.94,Card,Dine-in,Open,Company Owned
OUT12801,Kfc,KFC - Aizawl 25,Aizawl,Mizoram,799001.0,Drive-Thru,Coffee & Snacks,2025-07-31,146.0,24513.98,167.9,4.5,27.0,10.0,132256.0,UPI,Delivery,Closed,Franchise
OUT12802,Pizza Hut,Pizza Hut - Indore 20,Indore,Madhya Pradesh,737101.0,Mall,Fried Chicken,2023-11-15,233.0,11292.69,48.47,2.9,19.0,3.0,82414.43,UPI,Dine-in,Renovation,Company Owned
OUT12803,Domino'S,Domino's - Lucknow 15,Lucknow,Uttar Pradesh,201301.0,Drive-Thru,Pizza,2025-07-18,155.0,7986.93,51.53,4.1,4.0,2.0,104614.23,Wallet,Drive-thru,Closed,Company Owned
OUT12804,Dunkin',Dunkin' - Thiruvananthapuram 2,Thiruvananthapuram,Kerala,737101.0,Standalone,Donuts,2023-08-14,137.0,14476.23,105.67,4.1,18.0,31.0,66351.1,Wallet,Dine-in,Closed,Company Owned
OUT12805,Taco Bell,Taco Bell - Amritsar 16,Amritsar,Punjab,143001.0,High Street,Burger,2023-07-10,191.0,26813.98,140.39,3.9,27.0,27.0,155803.72,UPI,Delivery,Open,Company Owned
OUT12806,Burger King,Burger King - Raipur 25,Raipur,Chhattisgarh,682001.0,High Street,Burger,2024-06-18,55.0,31203.93,567.34,3.2,24.0,4.0,74111.11,UPI,Dine-in,Closed,Company Owned
OUT12807,Domino'S,Domino's - Vijayawada 26,Vijayawada,Andhra Pradesh,492001.0,Mall,Pizza,2025-10-28,94.0,17272.64,183.75,3.7,10.0,6.0,82988.85,UPI,Takeaway,Renovation,Company Owned
OUT12808,Mcdonald'S,McDonald's - Leh 28,Leh,Ladakh,248001.0,Food Court,Pizza,2023-12-16,87.0,22688.26,260.78,4.3,6.0,3.0,64740.07,UPI,Dine-in,Renovation,Franchise
OUT12809,Wendy'S,Wendy's - Ludhiana 2,Ludhiana,Punjab,143001.0,Standalone,Donuts,2023-09-19,139.0,7372.88,53.04,2.9,22.0,12.0,75754.2,Wallet,Drive-thru,Open,Company Owned
OUT12810,Pizza Hut,Pizza Hut - Kavaratti 16,Kavaratti,Lakshadweep,799001.0,Standalone,Sandwich,2025-03-26,158.0,14804.44,93.7,3.9,4.0,27.0,56089.26,Cash,Delivery,Closed,Franchise
OUT12811,Burger King,Burger King - Pune 29,Pune,Maharashtra,422001.0,High Street,Fried Chicken,2025-10-02,147.0,17519.83,119.18,3.9,18.0,18.0,123478.37,UPI,Takeaway,Open,Franchise
OUT12812,Starbucks,Starbucks - Ranchi 22,Ranchi,Jharkhand,737101.0,Food Court,Donuts,2023-02-11,173.0,5969.27,34.5,5.0,25.0,6.0,19318.92,UPI,Drive-thru,Open,Franchise
OUT12813,Mcdonald'S,McDonald's - Jammu 10,Jammu,Jammu And Kashmir,737101.0,High Street,Coffee & Snacks,2023-06-17,175.0,16576.88,94.73,2.3,21.0,2.0,53967.01,Wallet,Takeaway,Renovation,Franchise
OUT12814,Pizza Hut,Pizza Hut - Hyderabad 31,Hyderabad,Telangana,500001.0,Mall,Pizza,2025-01-15,221.0,22922.78,103.72,3.8,6.0,16.0,141410.19,Wallet,Drive-thru,Open,Franchise
OUT12815,Burger King,Burger King - Raipur 40,Raipur,Chhattisgarh,796001.0,High Street,Sandwich,2023-04-13,187.0,31817.3,170.15,4.5,17.0,30.0,175923.47,Card,Delivery,Open,Franchise
OUT12816,Kfc,KFC - Bhubaneswar 21,Bhubaneswar,Odisha,737101.0,Mall,Coffee & Snacks,2025-08-10,179.0,23463.91,131.08,4.3,11.0,31.0,19208.94,UPI,Delivery,Open,Company Owned
OUT12817,Pizzahut,Pizza Hut - Daman 22,Daman,Dadra And Nagar Haveli And Daman And Diu,682553.0,High Street,Pizza,2023-05-13,215.0,18334.58,85.28,3.9,8.0,19.0,68125.38,Card,Dine-in,Open,Company Owned
OUT12818,Domino'S,Domino's - Coimbatore 27,Coimbatore,Tamil Nadu,600001.0,High Street,Donuts,2024-12-19,98.0,19735.87,201.39,4.1,5.0,16.0,120523.97,UPI,Dine-in,Open,Franchise
OUT12819,Dunkin',Dunkin' - Ludhiana 10,Ludhiana,Punjab,141001.0,Standalone,Burger,2025-06-17,189.0,5464.31,28.91,3.4,16.0,17.0,59129.0,UPI,Drive-thru,Closed,Company Owned
OUT12820,Pizza Hut,Pizza Hut - Leh 15,Leh,Ladakh,834001.0,Food Court,Burger,2023-08-02,167.0,24076.86,144.17,4.0,24.0,19.0,86815.34,Cash,Drive-thru,Open,Franchise
OUT12821,Pizza Hut,Pizza Hut - Raipur 5,Raipur,Chhattisgarh,492001.0,Food Court,Coffee & Snacks,2025-08-22,175.0,22866.96,130.67,3.7,12.0,6.0,47427.46,Cash,Takeaway,Renovation,Franchise
OUT12822,Taco Bell,Taco Bell - Bhopal 15,Bhopal,Madhya Pradesh,682553.0,Standalone,Coffee & Snacks,2024-11-16,161.0,15575.57,96.74,3.9,20.0,10.0,117449.59,UPI,Dine-in,Closed,Company Owned
OUT12823,Domino'S,Domino's - Coimbatore 24,Coimbatore,Tamil Nadu,600001.0,Food Court,Coffee & Snacks,2023-06-05,97.0,27015.48,278.51,4.7,23.0,19.0,118624.68,Cash,Delivery,Open,Company Owned
OUT12824,Burger King,Burger King - Chandigarh 4,Chandigarh,Chandigarh,403001.0,Food Court,Fried Chicken,2025-09-11,153.0,31716.88,207.3,3.6,19.0,29.0,67694.81,Cash,Delivery,Renovation,Company Owned
OUT12825,Taco Bell,Taco Bell - Itanagar 27,Itanagar,Arunachal Pradesh,462001.0,High Street,Fried Chicken,2024-04-05,167.0,27874.12,166.91,3.6,12.0,21.0,121854.82,Cash,Drive-thru,Closed,Franchise
OUT12826,Burger King,Burger King - Lucknow 20,Lucknow,Uttar Pradesh,201301.0,Food Court,Coffee & Snacks,2023-05-30,75.0,10597.59,141.3,3.5,27.0,14.0,78423.81,UPI,Drive-thru,Closed,Franchise
OUT12827,Starbucks,Starbucks - Bhubaneswar 33,Bhubaneswar,Odisha,797001.0,High Street,Tacos,2023-05-14,172.0,22939.9,133.37,4.0,19.0,3.0,46929.68,Cash,Delivery,Open,Franchise
OUT12828,Subway,Subway - Udaipur 18,Udaipur,Rajasthan,313001.0,Standalone,Tacos,2025-05-06,175.0,29841.94,170.53,4.4,21.0,31.0,67619.41,Card,Takeaway,Open,Company Owned
OUT12829,Mcdonald'S,McDonald's - Lucknow 6,Lucknow,Uttar Pradesh,226001.0,Standalone,Burger,2025-02-14,103.0,28130.61,273.11,4.2,21.0,24.0,104608.0,Cash,Delivery,Open,Company Owned
OUT12830,Wendy'S,Wendy's - Jammu 4,Jammu,Jammu And Kashmir,462001.0,Standalone,Tacos,2024-01-05,121.0,16342.99,135.07,3.1,28.0,34.0,133375.25,Cash,Drive-thru,Open,Company Owned
OUT12831,Domino'S,Domino's - Lucknow 15,Lucknow,Uttar Pradesh,221001.0,Drive-Thru,Fried Chicken,2024-06-24,143.0,10174.39,71.15,4.9,5.0,26.0,75304.0,Card,Dine-in,Open,Franchise
OUT12832,Dunkin,Dunkin' - Kavaratti 16,Kavaratti,Lakshadweep,462001.0,Drive-Thru,Coffee & Snacks,2025-08-21,172.0,21655.87,125.91,4.1,10.0,28.0,69287.4,Card,Drive-thru,Open,Company Owned
OUT12833,Domino'S,Domino's - Bengaluru 19,Bengaluru,Karnataka,570001.0,Drive-Thru,Pizza,2024-03-03,191.0,13274.36,69.5,3.6,13.0,20.0,84495.08,Wallet,Delivery,Open,Franchise
OUT12834,Pizza Hut,Pizza Hut - Ludhiana 21,Ludhiana,Punjab,141001.0,High Street,Coffee & Snacks,2024-06-22,108.0,23213.88,214.94,5.0,8.0,35.0,98819.19,Card,Takeaway,Renovation,Company Owned
OUT12835,Subway,Subway - Guwahati 33,Guwahati,Assam,793001.0,High Street,Donuts,2023-02-28,173.0,29100.49,168.21,4.2,27.0,27.0,153627.45,Card,Dine-in,Closed,Company Owned
OUT12836,Pizza Hut,Pizza Hut - Ahmedabad 28,Ahmedabad,Gujarat,395001.0,Food Court,Coffee & Snacks,2025-08-10,163.0,25355.4,155.55,3.4,26.0,27.0,79661.86,Card,Delivery,Open,Franchise
OUT12837,Dunkin',Dunkin' - Itanagar 36,Itanagar,Arunachal Pradesh,744101.0,High Street,Donuts,2023-08-02,137.0,18778.51,137.07,4.3,19.0,26.0,76981.14,UPI,Delivery,Closed,Company Owned
OUT12838,Kfc,KFC - Thiruvananthapuram 26,Thiruvananthapuram,Kerala,781001.0,Drive-Thru,Sandwich,2023-07-16,149.0,16472.56,110.55,3.4,26.0,4.0,146002.49,Cash,Delivery,Open,Franchise
OUT12839,Wendy'S,Wendy's - Thane 14,Thane,Maharashtra,411001.0,Drive-Thru,Pizza,2025-01-21,222.0,14494.19,65.29,4.7,28.0,13.0,94314.3,UPI,Takeaway,Open,Company Owned
OUT12840,Subway,Subway - Kochi 9,Kochi,Kerala,462001.0,Standalone,Fried Chicken,2025-02-21,174.0,16958.43,97.46,3.4,16.0,8.0,80115.17,UPI,Drive-thru,Open,Company Owned
OUT12841,Kfc,KFC - Srinagar 20,Srinagar,Jammu And Kashmir,796001.0,Mall,Sandwich,2024-09-29,130.0,27537.92,211.83,5.0,12.0,18.0,63519.12,Wallet,Delivery,Renovation,Franchise
OUT12842,Pizza Hut,Pizza Hut - Guwahati 32,Guwahati,Assam,800001.0,Mall,Burger,2023-07-23,213.0,20125.71,94.49,3.4,8.0,22.0,115002.21,Wallet,Takeaway,Renovation,Franchise
OUT12843,Dunkin',Dunkin' - Jaipur 13,Jaipur,Rajasthan,313001.0,High Street,Burger,2025-02-03,171.0,3370.13,19.71,4.2,20.0,33.0,75162.85,Wallet,Takeaway,Closed,Franchise
OUT12844,Taco Bell,Taco Bell - Coimbatore 16,Coimbatore,Tamil Nadu,600001.0,Mall,Pizza,2023-07-14,266.0,25909.62,97.4,3.1,8.0,8.0,124288.56,Cash,Delivery,Closed,Franchise
OUT12845,Subway,Subway - Guwahati 30,Guwahati,Assam,171001.0,Standalone,Tacos,2023-06-20,257.0,19632.82,76.39,3.8,22.0,10.0,131128.34,Card,Drive-thru,Open,Company Owned
OUT12846,Wendy'S,Wendy's - Mysuru 26,Mysuru,Karnataka,570001.0,Mall,Fried Chicken,2023-11-22,253.0,29400.11,116.21,3.8,12.0,6.0,82860.76,Cash,Delivery,Closed,Franchise
OUT12847,Dunkin',Dunkin' - Indore 28,Indore,Madhya Pradesh,682553.0,Food Court,Sandwich,2024-05-30,80.0,18451.24,230.64,3.9,23.0,17.0,102833.35,Card,Takeaway,Renovation,Company Owned
OUT12848,Taco Bell,Taco Bell - Panaji 2,Panaji,Goa,248001.0,Food Court,Tacos,2023-12-01,227.0,17884.74,78.79,4.8,11.0,21.0,104245.12,Wallet,Drive-thru,Open,Franchise
OUT12849,Kfc,KFC - Bhubaneswar 3,Bhubaneswar,Odisha,744101.0,Standalone,Sandwich,2023-11-21,137.0,28445.59,207.63,3.6,6.0,32.0,47139.21,UPI,Delivery,Open,Franchise
OUT12850,Dunkin',Dunkin' - Mysuru 36,Mysuru,Karnataka,560001.0,Food Court,Donuts,2025-09-21,159.0,11754.02,73.92,4.5,21.0,25.0,74390.87,Cash,Delivery,Open,Franchise
OUT12851,Mcdonald'S,McDonald's - Coimbatore 21,Coimbatore,Tamil Nadu,641001.0,Standalone,Pizza,2025-01-17,92.0,22081.65,240.02,3.8,21.0,14.0,88895.42,Wallet,Drive-thru,Open,Company Owned
OUT12852,Domino'S,Domino's - Jaipur 9,Jaipur,Rajasthan,302001.0,High Street,Donuts,2025-12-14,155.0,25092.16,161.88,2.8,8.0,27.0,109733.49,Cash,Drive-thru,Renovation,Franchise
OUT12853,Kfc,KFC - Aizawl 10,Aizawl,Mizoram,171001.0,Standalone,Pizza,2024-05-29,133.0,32979.38,247.97,4.8,26.0,34.0,128210.6,Card,Dine-in,Renovation,Franchise
OUT12854,Dunkin,Dunkin' - Coimbatore 33,Coimbatore,Tamil Nadu,600001.0,Drive-Thru,Donuts,2024-06-11,185.0,5821.06,31.47,3.9,7.0,8.0,124989.97,Wallet,Dine-in,Closed,Company Owned
OUT12855,Domino'S,Domino's - Udaipur 21,Udaipur,Rajasthan,313001.0,High Street,Sandwich,2024-12-20,197.0,27358.93,138.88,3.2,24.0,6.0,62121.19,Wallet,Takeaway,Closed,Franchise
OUT12856,Subway,Subway - Surat 19,Surat,Gujarat,395001.0,Mall,Donuts,2024-02-28,74.0,2488.11,33.62,4.5,15.0,31.0,100276.67,Wallet,Takeaway,Closed,Franchise
OUT12857,Starbucks,Starbucks - Gurugram 8,Gurugram,Haryana,492001.0,Drive-Thru,Tacos,2023-01-23,100.0,500.0,5.0,3.9,10.0,17.0,63713.37,UPI,Delivery,Open,Franchise
OUT12858,Domino'S,Domino's - Kavaratti 9,Kavaratti,Lakshadweep,781001.0,High Street,Donuts,2025-01-19,120.0,13038.25,108.65,3.5,13.0,26.0,97417.9,Wallet,Dine-in,Renovation,Franchise
OUT12859,Burger King,Burger King - Noida 40,Noida,Uttar Pradesh,226001.0,High Street,Burger,2023-06-11,163.0,16733.23,102.66,4.1,4.0,24.0,83714.08,Card,Takeaway,Renovation,Franchise
OUT12860,Pizza Hut,Pizza Hut - Kolkata 26,Kolkata,West Bengal,700001.0,Drive-Thru,Coffee & Snacks,2024-07-04,199.0,31365.26,157.61,4.6,13.0,24.0,94724.84,Card,Takeaway,Open,Franchise
OUT12861,Burger King,Burger King - Chennai 12,Chennai,Tamil Nadu,600001.0,Food Court,Donuts,2023-09-13,249.0,22228.47,89.27,3.9,19.0,18.0,105118.44,Wallet,Delivery,Closed,Franchise
OUT12862,Mcdonald'S,McDonald's - Ahmedabad 19,Ahmedabad,Gujarat,395001.0,High Street,Donuts,2024-07-18,164.0,10014.2,61.06,4.0,21.0,26.0,59534.07,Card,Delivery,Closed,Company Owned
OUT12863,Burger King,Burger King - Daman 36,Daman,Dadra And Nagar Haveli And Daman And Diu,492001.0,Food Court,Coffee & Snacks,2023-08-06,73.0,5787.68,79.28,3.8,25.0,16.0,61826.6,UPI,Dine-in,Renovation,Company Owned
OUT12864,Starbucks,Starbucks - Port Blair 15,Port Blair,Andaman And Nicobar Islands,396210.0,High Street,Tacos,2025-05-04,160.0,16021.04,100.13,4.6,23.0,25.0,104717.94,Cash,Dine-in,Closed,Company Owned
OUT12865,Mcdonald'S,McDonald's - Jaipur 36,Jaipur,Rajasthan,313001.0,Standalone,Pizza,2025-12-23,52.0,10212.52,196.39,3.5,30.0,30.0,137223.03,Cash,Takeaway,Closed,Company Owned
OUT12866,Wendy'S,Wendy's - Gangtok 7,Gangtok,Sikkim,248001.0,High Street,Pizza,2023-03-21,162.0,14161.85,87.42,4.3,17.0,8.0,136557.6,Cash,Dine-in,Closed,Company Owned
OUT12867,Burger King,Burger King - Thiruvananthapuram 11,Thiruvananthapuram,Kerala,834001.0,Drive-Thru,Burger,2025-10-09,223.0,8581.93,38.48,3.8,20.0,8.0,106675.01,Card,Delivery,Open,Company Owned
OUT12868,Subway,Subway - Visakhapatnam 5,Visakhapatnam,Andhra Pradesh,744101.0,High Street,Fried Chicken,2024-12-24,81.0,7292.07,90.03,4.2,9.0,15.0,83085.86,Card,Dine-in,Open,Franchise
OUT12869,Taco Bell,Taco Bell - Puducherry 29,Puducherry,Puducherry,744101.0,Drive-Thru,Donuts,2024-11-24,135.0,8722.37,64.61,3.7,12.0,17.0,58397.76,Wallet,Drive-thru,Renovation,Company Owned
OUT12870,Domino'S,Domino's - Lucknow 18,Lucknow,Uttar Pradesh,201301.0,Mall,Pizza,2024-03-14,146.0,18224.92,124.83,3.6,29.0,16.0,59112.54,Card,Drive-thru,Open,Franchise
OUT12871,Subway,Subway - Gangtok 16,Gangtok,Sikkim,795001.0,Standalone,Fried Chicken,2025-05-16,107.0,26188.3,244.75,4.2,10.0,6.0,46219.36,Cash,Delivery,Open,Company Owned
OUT12872,Subway,Subway - Varanasi 22,Varanasi,Uttar Pradesh,201301.0,Drive-Thru,Pizza,2023-07-19,96.0,27674.56,288.28,4.1,8.0,17.0,99999.39,Wallet,Takeaway,Open,Franchise
OUT12873,Taco Bell,Taco Bell - Kolkata 38,Kolkata,West Bengal,700091.0,High Street,Donuts,2025-04-26,117.0,30930.01,264.36,4.0,16.0,26.0,52312.1,Cash,Takeaway,Closed,Franchise
